Symbol,Name,Scenario,r,g,payout_DDM,payout_RIM,DDM_price,RIM_price,cheap_mean_3y
A060480,국일신동,Conservative,0.095,-0.089608301813869,0.2,0.2,1.9367370040710187e-05,0.12844352691334984,0.3437452205113443
A060480,국일신동,Base,0.08,-0.079608301813869,0.25,0.25,2.830875813282938e-05,0.1414160828727707,0.3437452205113443
A060480,국일신동,Optimistic,0.065,-0.06960830181386901,0.3,0.3,4.0717286633266984e-05,0.15724995584886597,0.3437452205113443
A186230,그린플러스,Conservative,0.095,-0.030642981311147198,0.2,0.2,-0.0011214251509383654,0.056799780803090026,0.2899608771134661
A186230,그린플러스,Base,0.08,-0.0206429813111472,0.25,0.25,-0.0017680409750222505,0.04704290174200391,0.2899608771134661
A186230,그린플러스,Optimistic,0.065,-0.0106429813111472,0.3,0.3,-0.002851677616017349,0.02598304557915343,0.2899608771134661
A014280,금강공업,Conservative,0.095,0.04,0.2,0.2,0.005166219761800542,-0.7188957812878892,0.6103688448462495
A014280,금강공업,Base,0.08,0.05,0.25,0.25,0.011953092597915917,-1.7806720213025204,0.6103688448462495
A014280,금강공업,Optimistic,0.065,0.05,0.3,0.3,0.028687422234998202,-3.817661480759068,0.6103688448462495
A105070,금강제강,Conservative,0.095,-0.2727464796641025,0.2,0.25,-0.0037789004464950744,,
A105070,금강제강,Base,0.08,-0.2627464796641025,0.25,0.3,-0.005137856943131496,,
A105070,금강제강,Optimistic,0.065,-0.25274647966410246,0.3,0.35,-0.006740725217875899,,
A053260,금강철강,Conservative,0.095,0.04,0.2,0.2,0.0013541759952861955,-0.3094387492982452,0.28327655540600466
A053260,금강철강,Base,0.08,0.05,0.25,0.25,0.0031331596044782764,-0.7607043256473176,0.28327655540600466
A053260,금강철강,Optimistic,0.065,0.05,0.3,0.3,0.007519583050747863,-1.6315342020740968,0.28327655540600466
A072530,나이스메탈,Conservative,0.095,-0.3228462584545627,0.25,0.25,,,
A072530,나이스메탈,Base,0.08,-0.3128462584545627,0.3,0.3,,,
A072530,나이스메탈,Optimistic,0.065,-0.3028462584545627,0.35,0.35,,,
A008350,남선알미늄,Conservative,0.095,0.0396688785470937,0.2,0.2,0.0006730541358272952,-0.10472273028209839,0.31857770528778856
A008350,남선알미늄,Base,0.08,0.0496688785470937,0.25,0.25,0.001549523945194061,-0.2573434978419902,0.31857770528778856
A008350,남선알미늄,Optimistic,0.065,0.05,0.3,0.3,0.003761089991957643,-0.5617448936384856,0.31857770528778856
A033220,남성알미늄,Conservative,0.095,-0.0255528221933417,0.25,0.2,,,0.7302607504854696
A033220,남성알미늄,Base,0.08,-0.0155528221933417,0.3,0.25,,,0.7302607504854696
A033220,남성알미늄,Optimistic,0.065,-0.005552822193341699,0.35,0.3,,,0.7302607504854696
A092790,넥스틸,Conservative,0.095,0.04,0.2,0.2,0.013218150814804456,-0.7465765176915983,0.8387000547412199
A092790,넥스틸,Base,0.08,0.05,0.25,0.25,0.03058286095973387,-1.853945913123024,0.8387000547412199
A092790,넥스틸,Optimistic,0.065,0.05,0.3,0.3,0.07339886630336127,-3.974449511952034,0.8387000547412199
A020400,대동금속,Conservative,0.095,0.04,0.3,0.3,0.003307719297601487,-0.7569551827258286,0.3262332363651253
A020400,대동금속,Base,0.08,0.05,0.35,0.35,0.007142871399868596,-1.8599203536144189,0.3262332363651253
A020400,대동금속,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.016326563199699648,-3.9893411916073513,0.3262332363651253
A009190,대양금속,Conservative,0.095,0.04,0.2,0.2,-0.00047263927886708845,-0.12136307289260402,0.27550944439036357
A009190,대양금속,Base,0.08,0.05,0.25,0.25,-0.0010935464084364727,-0.2972351858957707,0.27550944439036357
A009190,대양금속,Optimistic,0.065,0.05,0.3,0.3,-0.0026245113802475344,-0.637602753657086,0.27550944439036357
A012800,대창,Conservative,0.095,0.04,0.2,0.2,6.636412209986676e-05,-0.12663729250275566,0.4970904747638319
A012800,대창,Base,0.08,0.05,0.25,0.25,0.00015354679692577346,-0.31103645746875813,0.4970904747638319
A012800,대창,Optimistic,0.065,0.05,0.3,0.3,0.0003685123126218563,-0.6671222488268528,0.4970904747638319
A140520,대창스틸,Conservative,0.095,0.04,0.2,0.2,0.00477166245482937,-0.3278819594957369,0.5172959905970345
A140520,대창스틸,Base,0.08,0.05,0.25,0.25,0.011040204598012665,-0.8072024940661429,0.5172959905970345
A140520,대창스틸,Optimistic,0.065,0.05,0.3,0.3,0.026496491035230395,-1.7311892651050933,0.5172959905970345
A009050,대한알미늄,Conservative,0.095,-0.01,0.25,0.25,,,
A009050,대한알미늄,Base,0.08,0.0,0.3,0.3,,,
A009050,대한알미늄,Optimistic,0.065,0.01,0.35,0.35,,,
A007480,대한은박지,Conservative,0.095,-0.024207308396582,0.25,0.25,,,
A007480,대한은박지,Base,0.08,-0.014207308396582,0.3,0.3,,,
A007480,대한은박지,Optimistic,0.065,-0.004207308396582,0.35,0.35,,,
A084010,대한제강,Conservative,0.095,0.04,0.2,0.2,0.020369249345333827,-1.634730126477442,0.8216284435960904
A084010,대한제강,Base,0.08,0.05,0.25,0.25,0.04712837138193223,-4.028619925259981,0.8216284435960904
A084010,대한제강,Optimistic,0.065,0.05,0.3,0.3,0.11310809131663736,-8.639632305097564,0.8216284435960904
A069460,대호에이엘,Conservative,0.095,0.04,0.3,0.3,0.00017826874756821676,-0.06437290468491112,0.2973614539266635
A069460,대호에이엘,Base,0.08,0.05,0.35,0.35,0.00038496336113489114,-0.15826419952193319,0.2973614539266635
A069460,대호에이엘,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.0008799162540226085,-0.3394566336753484,0.2973614539266635
A021040,대호특수강,Conservative,0.095,0.04,0.2,0.2,-1.798057532774986e-05,-0.2196838487165684,0.31212412427410813
A021040,대호특수강,Base,0.08,0.05,0.25,0.25,-4.160169171384433e-05,-0.539359736397125,0.31212412427410813
A021040,대호특수강,Optimistic,0.065,0.05,0.3,0.3,-9.98440601132264e-05,-1.156858626353404,0.31212412427410813
A005160,동국산업,Conservative,0.095,0.04,0.2,0.2,0.0004397658117088214,-0.4460180619263401,0.45133027469923753
A005160,동국산업,Base,0.08,0.05,0.25,0.25,0.001017487004254184,-1.0957996185348688,0.45133027469923753
A005160,동국산업,Optimistic,0.065,0.05,0.3,0.3,0.0024419688102100415,-2.3502791787423623,0.45133027469923753
A460850,동국씨엠,Conservative,0.095,0.01,0.2,0.2,0.0008038475588924367,-0.23765965235373482,0.5540656901367224
A460850,동국씨엠,Base,0.08,0.02,0.25,0.25,0.00143757391410838,-0.7255144869680588,0.5540656901367224
A460850,동국씨엠,Optimistic,0.065,0.03,0.3,0.3,0.002986287996366315,-2.0045502577758243,0.5540656901367224
A460860,동국제강,Conservative,0.095,0.01,0.3,0.3,0.010216036593802973,-0.2349967313876397,0.7678761490082245
A460860,동국제강,Base,0.08,0.02,0.35,0.35,0.017052014875629885,-0.7504671432030477,0.7678761490082245
A460860,동국제강,Optimistic,0.065,0.03,0.39999999999999997,0.39999999999999997,0.03373555884158228,-2.1042111909236967,0.7678761490082245
A060380,동양에스텍,Conservative,0.095,0.030546877671034395,0.2,0.2,0.0016516520710229525,-0.12892761383168239,0.5211959643264201
A060380,동양에스텍,Base,0.08,0.0405468776710344,0.25,0.25,0.003405532738651553,-0.30052108196974087,0.5211959643264201
A060380,동양에스텍,Optimistic,0.065,0.05,0.3,0.3,0.010846361485279189,-1.047385022213118,0.5211959643264201
A109860,동일금속,Conservative,0.095,0.04,0.3,0.3,0.006112129450389609,-0.7604441578418273,0.34255436853535515
A109860,동일금속,Base,0.08,0.05,0.35,0.35,0.013198869285897436,-1.8692300233488304,0.34255436853535515
A109860,동일금속,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.03016884408205128,-4.009356080572864,0.34255436853535515
A004890,동일산업,Conservative,0.095,0.04,0.2,0.2,0.03355269732364247,-7.70051010011585,0.40033576971515616
A004890,동일산업,Base,0.08,0.05,0.25,0.25,0.07763094032212953,-18.960012588962606,0.40033576971515616
A004890,동일산업,Optimistic,0.065,0.05,0.3,0.3,0.18631425677311084,-40.6616089544328,0.40033576971515616
A023790,동일스틸럭스,Conservative,0.095,-0.0168742568522298,0.2,0.2,-0.0018735813627450346,0.00308372819502436,0.32924655817631876
A023790,동일스틸럭스,Base,0.08,-0.0068742568522298,0.25,0.25,-0.003046609576264659,-0.002988134000421991,0.32924655817631876
A023790,동일스틸럭스,Optimistic,0.065,0.0031257431477702,0.3,0.3,-0.0051847795070691875,-0.015295712795332055,0.32924655817631876
A002690,동일제강,Conservative,0.095,0.04,0.2,0.2,0.0005238580071158016,-0.34700222880585146,0.5845588011021351
A002690,동일제강,Base,0.08,0.05,0.25,0.25,0.0012120512784830747,-0.8528196189048696,0.5845588011021351
A002690,동일제강,Optimistic,0.065,0.05,0.3,0.3,0.002908923068359379,-1.8291060967133919,0.5845588011021351
A024090,디씨엠,Conservative,0.095,0.04,0.2,0.2,0.008635739631004785,-0.957607636668186,0.5341845670607105
A024090,디씨엠,Base,0.08,0.05,0.25,0.25,0.019980527391447366,-2.364849767325814,0.5341845670607105
A024090,디씨엠,Optimistic,0.065,0.05,0.3,0.3,0.04795326573947368,-5.070971974688614,0.5341845670607105
A001080,만호제강,Conservative,0.095,0.027474842914834798,0.25,0.25,-0.00010465090530463968,-1.3898742921672635,0.3649118676744653
A001080,만호제강,Base,0.08,0.0374748429148348,0.3,0.3,-0.00020134937675077733,-3.224984648474205,0.3649118676744653
A001080,만호제강,Optimistic,0.065,0.0474748429148348,0.35,0.35,-0.0005755023656771009,-10.631432474193026,0.3649118676744653
A008420,문배철강,Conservative,0.095,0.0133688921763755,0.2,0.2,0.002831652501028772,-0.08659114292337439,0.7856648024615764
A008420,문배철강,Base,0.08,0.0233688921763755,0.25,0.25,0.005152467307029775,-0.24149287616966203,0.7856648024615764
A008420,문배철강,Optimistic,0.065,0.0333688921763755,0.3,0.3,0.011177902523009398,-0.6707845992946527,0.7856648024615764
A002670,미주제강,Conservative,0.095,-0.29573175989042433,0.25,0.25,,,0.8637331769354241
A002670,미주제강,Base,0.08,-0.2857317598904243,0.3,0.3,,,0.8637331769354241
A002670,미주제강,Optimistic,0.065,-0.2757317598904243,0.35,0.35,,,0.8637331769354241
A011800,배명금속,Conservative,0.095,-0.050579551367650605,0.25,0.25,,,
A011800,배명금속,Base,0.08,-0.0405795513676506,0.3,0.3,,,
A011800,배명금속,Optimistic,0.065,-0.0305795513676506,0.35,0.35,,,
A026940,부국철강,Conservative,0.095,0.04,0.2,0.2,0.0012304281410909093,-0.3043309113362097,0.337691632892867
A026940,부국철강,Base,0.08,0.05,0.25,0.25,0.0028468439562500006,-0.7480288599154881,0.337691632892867
A026940,부국철강,Optimistic,0.065,0.05,0.3,0.3,0.006832425495000001,-1.6043589571016106,0.337691632892867
A009620,삼보산업,Conservative,0.095,0.04,0.2,0.2,-0.0006508409268574089,-0.03847860910697422,0.14017231325485946
A009620,삼보산업,Base,0.08,0.05,0.25,0.25,-0.0015058519040871544,-0.09344804661575695,0.14017231325485946
A009620,삼보산업,Optimistic,0.065,0.05,0.3,0.3,-0.0036140445698091706,-0.20053332413510022,0.14017231325485946
A006110,삼아알미늄,Conservative,0.095,0.04,0.3,0.3,0.004211374508070378,-0.7977149352205485,0.07358346103446105
A006110,삼아알미늄,Base,0.08,0.05,0.35,0.35,0.009094274278244928,-1.960202116532099,0.07358346103446105
A006110,삼아알미늄,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.020786912635988405,-4.204447669048809,0.07358346103446105
A017480,삼현철강,Conservative,0.095,0.04,0.3,0.3,0.0062401291771016784,-0.5662668684938782,0.6780138837111291
A017480,삼현철강,Base,0.08,0.05,0.35,0.35,0.013475278952154666,-1.393447560510314,0.6780138837111291
A017480,삼현철강,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.030800637604924953,-2.9888659348288917,0.6780138837111291
A021050,서원,Conservative,0.095,0.04,0.2,0.2,0.0001251960177357269,-0.12024346694933424,0.30677736946270046
A021050,서원,Base,0.08,0.05,0.25,0.25,0.00028966626699672394,-0.29543068726131955,0.30677736946270046
A021050,서원,Optimistic,0.065,0.05,0.3,0.3,0.0006951990407921374,-0.6336409227389627,0.30677736946270046
A018570,선진금속,Conservative,0.095,0.04,0.25,0.2,,,
A018570,선진금속,Base,0.08,0.05,0.3,0.25,,,
A018570,선진금속,Optimistic,0.065,0.05,0.35,0.3,,,
A014620,성광벤드,Conservative,0.095,0.04,0.2,0.2,0.0034027008154269974,-0.8050628827671689,0.4843627127633634
A014620,성광벤드,Base,0.08,0.05,0.25,0.25,0.007872835420308859,-1.9820405849638345,0.4843627127633634
A014620,성광벤드,Optimistic,0.065,0.05,0.3,0.3,0.018894805008741262,-4.250696709568515,0.4843627127633634
A033020,세아메탈,Conservative,0.095,0.04,0.25,0.2,,,0.7991368182379418
A033020,세아메탈,Base,0.08,0.05,0.3,0.25,,,0.7991368182379418
A033020,세아메탈,Optimistic,0.065,0.05,0.35,0.3,,,0.7991368182379418
A001430,세아베스틸지주,Conservative,0.095,0.04,0.2,0.2,0.013989250188123928,-2.597317320527955,0.6557214420718352
A001430,세아베스틸지주,Base,0.08,0.05,0.25,0.25,0.03236695506266654,-6.3912916515755205,0.6557214420718352
A001430,세아베스틸지주,Optimistic,0.065,0.05,0.3,0.3,0.07768069215039969,-13.707224830161874,0.6557214420718352
A306200,세아제강,Conservative,0.095,0.04,0.2,0.2,0.19534816839369262,-14.962845172217888,0.8411757209329966
A306200,세아제강,Base,0.08,0.05,0.25,0.25,0.45197743288204123,-37.33773186192765,0.8411757209329966
A306200,세아제강,Optimistic,0.065,0.05,0.3,0.3,1.084745838916899,-80.02101753520627,0.8411757209329966
A019440,세아특수강,Conservative,0.095,0.04,0.2,0.2,0.006181083894459178,-1.7990219455542367,0.5893237740188139
A019440,세아특수강,Base,0.08,0.05,0.25,0.25,0.014301185693309997,-4.426890276341883,0.5893237740188139
A019440,세아특수강,Optimistic,0.065,0.05,0.3,0.3,0.034322845663943995,-9.494153704869278,0.5893237740188139
A058650,세아홀딩스,Conservative,0.095,0.04,0.2,0.2,0.13284398084533336,-35.49852850951957,0.6999996672926546
A058650,세아홀딩스,Base,0.08,0.05,0.25,0.25,0.3073613739510417,-87.34748170050992,0.6999996672926546
A058650,세아홀딩스,Optimistic,0.065,0.05,0.3,0.3,0.7376672974825002,-187.3310025427062,0.6999996672926546
A222810,세토피아,Conservative,0.095,0.04,0.2,0.2,-0.0013528369170723374,-0.029969465102642864,0.5009087357727205
A222810,세토피아,Base,0.08,0.05,0.25,0.25,-0.0031300613766397233,-0.06901166865289296,0.5009087357727205
A222810,세토피아,Optimistic,0.065,0.05,0.3,0.3,-0.007512147303935336,-0.1485105023068195,0.5009087357727205
A087220,스틸플라워,Conservative,0.095,-0.6558006492126662,0.2,0.25,-2.050489427420334e-05,,
A087220,스틸플라워,Base,0.08,-0.6458006492126662,0.25,0.3,-2.7284283188263815e-05,,
A087220,스틸플라워,Optimistic,0.065,-0.6358006492126662,0.3,0.35,-3.486647623830543e-05,,
A162300,신스틸,Conservative,0.095,0.04,0.3,0.3,0.0013385895460238976,-0.07833635222605194,0.22413728671366875
A162300,신스틸,Base,0.08,0.05,0.35,0.35,0.0028906240597230803,-0.19296074740922947,0.22413728671366875
A162300,신스틸,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.006607140707938468,-0.4138979710041046,0.22413728671366875
A122800,썬텍,Conservative,0.095,-0.0578143699626487,0.25,0.25,,,
A122800,썬텍,Base,0.08,-0.0478143699626487,0.3,0.3,,,
A122800,썬텍,Optimistic,0.065,-0.0378143699626487,0.35,0.35,,,
A037760,쎄니트,Conservative,0.095,0.04,0.2,0.2,0.0008484033414709069,-0.13784124208935178,0.47765734422745904
A037760,쎄니트,Base,0.08,0.05,0.25,0.25,0.001962952442706125,-0.3389865434168984,0.47765734422745904
A037760,쎄니트,Optimistic,0.065,0.05,0.3,0.3,0.004711085862494699,-0.7270380739101174,0.47765734422745904
A139990,아주스틸,Conservative,0.095,0.04,0.2,0.2,-0.0017718812238987564,-0.31290000771269566,0.15740928957469238
A139990,아주스틸,Base,0.08,0.05,0.25,0.25,-0.004099604995198445,-0.7654618713269626,0.15740928957469238
A139990,아주스틸,Optimistic,0.065,0.05,0.3,0.3,-0.009839051988476268,-1.6420862417967366,0.15740928957469238
A025970,알덱스,Conservative,0.095,-0.6535059710410954,0.25,0.25,,,
A025970,알덱스,Base,0.08,-0.6435059710410954,0.3,0.3,,,
A025970,알덱스,Optimistic,0.065,-0.6335059710410954,0.35,0.35,,,
A001780,알루코,Conservative,0.095,0.04,0.2,0.2,0.0005050693433545972,-0.16829052416402152,0.30453628983069075
A001780,알루코,Base,0.08,0.05,0.25,0.25,0.0011685799110067304,-0.4149094559186654,0.30453628983069075
A001780,알루코,Optimistic,0.065,0.05,0.3,0.3,0.0028045917864161526,-0.8897435913646355,0.30453628983069075
A354320,알멕,Conservative,0.095,0.04,0.2,0.2,-0.002899645739861988,-1.0665842532843914,0.27919908908012014
A354320,알멕,Base,0.08,0.05,0.25,0.25,-0.006708915924560489,-2.6165892427714934,0.27919908908012014
A354320,알멕,Optimistic,0.065,0.05,0.3,0.3,-0.01610139821894517,-5.612422796958,0.27919908908012014
A295310,에이치브이엠,Conservative,0.095,0.04,0.2,0.2,-0.000642245592261888,-0.1507229027835159,0.4830242790916948
A295310,에이치브이엠,Base,0.08,0.05,0.25,0.25,-0.0014859648619040076,-0.3690542163855585,0.4830242790916948
A295310,에이치브이엠,Optimistic,0.065,0.05,0.3,0.3,-0.003566315668569618,-0.7916710876121718,0.4830242790916948
A000670,영풍,Conservative,0.095,0.04,0.2,0.2,0.343722327957607,-106.27548027537239,0.7255644936950354
A000670,영풍,Base,0.08,0.05,0.25,0.25,0.7952710111999922,-261.4804204349643,0.7255644936950354
A000670,영풍,Optimistic,0.065,0.05,0.3,0.3,1.9086504268799813,-560.788638291977,0.7255644936950354
A012160,영흥,Conservative,0.095,0.04,0.2,0.2,-1.71478898539748e-05,-0.10488574725957697,0.4263520594309904
A012160,영흥,Base,0.08,0.05,0.25,0.25,-3.967510573185275e-05,-0.25749811552726964,0.4263520594309904
A012160,영흥,Optimistic,0.065,0.05,0.3,0.3,-9.52202537564466e-05,-0.5523022992219648,0.4263520594309904
A025920,우경,Conservative,0.095,0.039702669918735,0.25,0.25,,,
A025920,우경,Base,0.08,0.049702669918735,0.3,0.3,,,
A025920,우경,Optimistic,0.065,0.05,0.35,0.35,,,
A012620,원일특강,Conservative,0.095,0.04,0.3,0.3,0.01606139576363636,-1.6085815229458134,0.7387502096986157
A012620,원일특강,Base,0.08,0.05,0.35,0.35,0.034683863447916664,-3.957749205632557,0.7387502096986157
A012620,원일특강,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.07927740216666665,-8.489118157408965,0.7387502096986157
A003640,유니온스틸,Conservative,0.095,-0.052185039870329,0.25,0.25,,,
A003640,유니온스틸,Base,0.08,-0.042185039870329,0.3,0.3,,,
A003640,유니온스틸,Optimistic,0.065,-0.032185039870328995,0.35,0.35,,,
A263770,유에스티,Conservative,0.095,0.04,0.3,0.3,0.002381373562965934,-0.14225794006740297,0.45155377937175406
A263770,유에스티,Base,0.08,0.05,0.35,0.35,0.005142469352718903,-0.35474090699960303,0.45155377937175406
A263770,유에스티,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.011754215663357492,-0.7607928268784785,0.45155377937175406
A146060,율촌,Conservative,0.095,0.04,0.2,0.2,-0.0007531784559505712,-0.10059502342067962,0.3107996349321531
A146060,율촌,Base,0.08,0.05,0.25,0.25,-0.001742630441952944,-0.24580034992205174,0.3107996349321531
A146060,율촌,Optimistic,0.065,0.05,0.3,0.3,-0.004182313060687065,-0.5273246768368576,0.3107996349321531
A025820,이구산업,Conservative,0.095,0.04,0.3,0.3,0.0015510288514714757,-0.17295077568194167,0.275393708819593
A025820,이구산업,Base,0.08,0.05,0.35,0.35,0.003349377207304188,-0.4251820013744511,0.275393708819593
A025820,이구산업,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.007655719330981001,-0.9119857266075776,0.275393708819593
A009730,이렘,Conservative,0.095,0.04,0.3,0.3,3.0816968119141695e-05,-0.057523176420818174,0.12392086975665706
A009730,이렘,Base,0.08,0.05,0.35,0.35,6.654785984061449e-05,-0.14127251442706712,0.12392086975665706
A009730,이렘,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.00015210939392140455,-0.3030111290904651,0.12392086975665706
A065620,제낙스,Conservative,0.095,-0.352333880715937,0.25,0.25,,,0.8690722199149166
A065620,제낙스,Base,0.08,-0.342333880715937,0.3,0.3,,,0.8690722199149166
A065620,제낙스,Optimistic,0.065,-0.332333880715937,0.35,0.35,,,0.8690722199149166
A023440,제이스코홀딩스,Conservative,0.095,0.04,0.2,0.2,-0.001301667602050815,-0.0660844804839371,0.48548882802785687
A023440,제이스코홀딩스,Base,0.08,0.05,0.25,0.25,-0.003011670834071898,-0.15785753625718615,0.48548882802785687
A023440,제이스코홀딩스,Optimistic,0.065,0.05,0.3,0.3,-0.007228010001772555,-0.33905471706154766,0.48548882802785687
A018470,조일알미늄,Conservative,0.095,0.04,0.2,0.2,0.0003321959668196909,-0.06871776717218328,0.15788897899476986
A018470,조일알미늄,Base,0.08,0.05,0.25,0.25,0.0007686024472691166,-0.1692470336033675,0.15788897899476986
A018470,조일알미늄,Optimistic,0.065,0.05,0.3,0.3,0.0018446458734458799,-0.3629618860405211,0.15788897899476986
A023160,태광,Conservative,0.095,0.04,0.2,0.2,0.005397359853118353,-0.9640322563465313,0.42075283759561904
A023160,태광,Base,0.08,0.05,0.25,0.25,0.012487881871698112,-2.3852226093299413,0.42075283759561904
A023160,태광,Optimistic,0.065,0.05,0.3,0.3,0.02997091649207547,-5.114036538783599,0.42075283759561904
A081150,티플랙스,Conservative,0.095,0.04,0.2,0.2,0.00123860940555667,-0.2960464253851738,0.44469674389558406
A081150,티플랙스,Base,0.08,0.05,0.25,0.25,0.002865772963577632,-0.7288373745385244,0.44469674389558406
A081150,티플랙스,Optimistic,0.065,0.05,0.3,0.3,0.0068778551125863166,-1.5630711512550934,0.44469674389558406
A058430,포스코스틸리온,Conservative,0.095,0.04,0.3,0.3,0.04626458492775758,-2.7420655169716905,0.4982359263440534
A058430,포스코스틸리온,Base,0.08,0.05,0.35,0.35,0.09990629517652777,-6.7488338845307005,0.4982359263440534
A058430,포스코스틸리온,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.22835724611777775,-14.476143211875087,0.4982359263440534
A009520,포스코엠텍,Conservative,0.095,0.04,0.3,0.3,0.0010333862731768833,-0.12750724822906653,0.042455802141832914
A009520,포스코엠텍,Base,0.08,0.05,0.35,0.35,0.0022315512870286058,-0.3135442244501841,0.042455802141832914
A009520,포스코엠텍,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.005100688656065385,-0.6725286002458419,0.042455802141832914
A103140,풍산,Conservative,0.095,0.04,0.3,0.3,0.03880355489521037,-3.18641879995125,0.6335939197445611
A103140,풍산,Base,0.08,0.05,0.35,0.35,0.08379453561105123,-7.851413104273807,0.6335939197445611
A103140,풍산,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.19153036711097426,-16.84079616782319,0.6335939197445611
A128660,피제이메탈,Conservative,0.095,0.04,0.2,0.2,0.001868330020099408,-0.13544362894878792,0.3116093599924186
A128660,피제이메탈,Base,0.08,0.05,0.25,0.25,0.004322758760446346,-0.33444464127180185,0.3116093599924186
A128660,피제이메탈,Optimistic,0.065,0.05,0.3,0.3,0.010374621025071232,-0.7171713755698451,0.3116093599924186
A013030,하이록코리아,Conservative,0.095,0.04,0.2,0.2,0.009963353267077533,-1.3899869446620419,0.4577779335882303
A013030,하이록코리아,Base,0.08,0.05,0.25,0.25,0.02305222961433203,-3.4464975709554015,0.4577779335882303
A013030,하이록코리아,Optimistic,0.065,0.05,0.3,0.3,0.05532535107439687,-7.388679891269983,0.4577779335882303
A071090,하이스틸,Conservative,0.095,0.04,0.3,0.3,0.0022784533822226226,-0.33995113961285767,0.5123612831528294
A071090,하이스틸,Base,0.08,0.05,0.35,0.35,0.004920217840616962,-0.8354687282039361,0.5123612831528294
A071090,하이스틸,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.011246212207124481,-1.7920091774828437,0.5123612831528294
A025550,한국선재,Conservative,0.095,0.04,0.2,0.2,0.0013784197185173624,-0.28098483358895454,0.3436443902607221
A025550,한국선재,Base,0.08,0.05,0.25,0.25,0.0031892523535407727,-0.692077631358334,0.3436443902607221
A025550,한국선재,Optimistic,0.065,0.05,0.3,0.3,0.007654205648497854,-1.484204945468579,0.3436443902607221
A000970,한국주철관,Conservative,0.095,0.04,0.2,0.2,0.005273802678723819,-0.7234925162656978,0.5788049372280676
A000970,한국주철관,Base,0.08,0.05,0.25,0.25,0.012202007399691529,-1.7788645116290165,0.5788049372280676
A000970,한국주철관,Optimistic,0.065,0.05,0.3,0.3,0.02928481775925967,-3.8152513583951664,0.5788049372280676
A104700,한국철강,Conservative,0.095,0.04,0.2,0.2,0.007508000131645788,-0.9109572484343177,0.818242065983717
A104700,한국철강,Base,0.08,0.05,0.25,0.25,0.017371274343050653,-2.244393084385885,0.818242065983717
A104700,한국철강,Optimistic,0.065,0.05,0.3,0.3,0.04169105842332157,-4.8132377819804235,0.818242065983717
A007280,한국특강,Conservative,0.095,0.04,0.2,0.2,0.002200084650793949,-0.16761006977411141,0.62712289154658
A007280,한국특강,Base,0.08,0.05,0.25,0.25,0.005090340087473981,-0.4139695128548435,0.62712289154658
A007280,한국특강,Optimistic,0.065,0.05,0.3,0.3,0.012216816209937554,-0.8876889830522711,0.62712289154658
A001920,한보철강,Conservative,0.095,0.01,0.25,0.25,,,
A001920,한보철강,Base,0.08,0.02,0.3,0.3,,,
A001920,한보철강,Optimistic,0.065,0.03,0.35,0.35,,,
A002220,한일철강,Conservative,0.095,0.04,0.3,0.3,0.0017435671663419395,-0.29918664341405105,0.45256189638306704
A002220,한일철강,Base,0.08,0.05,0.35,0.35,0.0037651550587271846,-0.7351946909394051,0.45256189638306704
A002220,한일철강,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.008606068705662138,-1.5769255171762326,0.45256189638306704
A198940,한주라이트메탈,Conservative,0.095,0.04,0.2,0.2,-0.0007260816791468678,-0.08947002911561322,0.4347243552878054
A198940,한주라이트메탈,Base,0.08,0.05,0.25,0.25,-0.0016799365773530295,-0.21852804057028735,0.4347243552878054
A198940,한주라이트메탈,Optimistic,0.065,0.05,0.3,0.3,-0.004031847785647271,-0.4688250075791434,0.4347243552878054
A079170,한창산업,Conservative,0.095,0.04,0.3,0.3,0.004235309785454546,-0.5450959311358494,0.39871152165972146
A079170,한창산업,Base,0.08,0.05,0.35,0.35,0.009145961435737178,-1.3403972932462207,0.39871152165972146
A079170,한창산업,Optimistic,0.065,0.05,0.39999999999999997,0.39999999999999997,0.02090505471025641,-2.8750471888917595,0.39871152165972146
A004560,현대비앤지스틸,Conservative,0.095,0.04,0.2,0.2,0.005487982922437762,-1.4947835158417038,0.7368659509860506
A004560,현대비앤지스틸,Base,0.08,0.05,0.25,0.25,0.012697556641457563,-3.6788009291967425,0.7368659509860506
A004560,현대비앤지스틸,Optimistic,0.065,0.05,0.3,0.3,0.030474135939498152,-7.889706181501647,0.7368659509860506
A004020,현대제철,Conservative,0.095,0.04,0.3,0.3,0.04231591398559892,-6.718478828058333,0.728550047070402
